,Time (sec),throughput
201,2.8669421172273166,2129
202,2.8803740056128864,2145
203,2.893805893998456,2161
204,2.907237782384026,2177
205,2.9206696707695956,2193
206,2.9341015591551654,2209
207,2.947533447540735,2225
208,2.960965335926305,2241
209,2.9743972243118746,2257
210,2.99675764639326,2274
211,3.019245114874645,2291
212,3.0422195486893635,2308
213,3.0654946026945584,2325
214,3.0790989924388588,2342
215,3.092703382183159,2359
216,3.1063077719274594,2376
217,3.1199121616717598,2393
218,3.13351655141606,2410
219,3.1471209411603605,2427
220,3.160725330904661,2444
221,3.174329720648961,2461
222,3.196864516597013,2479
223,3.219526358945065,2497
224,3.24267516662645,2515
225,3.2661245944983115,2533
226,3.2799291762426117,2551
227,3.293733757986912,2569
228,3.307538339731212,2587
229,3.3213429214755124,2605
230,3.3351475032198126,2623
231,3.348952084964113,2641
232,3.362756666708413,2659
233,3.376561248452713,2677
234,3.3903658301970134,2695
235,3.4041704119413136,2713
236,3.417974993685614,2731
237,3.440709981633666,2750
238,3.463572015981718,2769
239,3.486921015663103,2788
240,3.5105706355349646,2807
241,3.524525361279265,2826
