,Time (sec),throughput
3629,158.42676386173574,358879
3630,158.47294032141136,358970
3631,158.51911678108698,359061
3632,158.5652932407626,359152
3633,158.61146970043822,359243
3634,158.65764616011384,359334
3635,158.70382261978946,359425
3636,158.74999907946508,359516
3637,158.79576376314068,359606
3638,158.84152844681628,359696
3639,158.88729313049188,359786
3640,158.93305781416748,359876
3641,158.97882249784308,359966
3642,159.02435601351868,360055
3643,159.06988952919428,360144
3644,159.11542304486989,360233
3645,159.1609565605455,360322
3646,159.2064900762211,360411
3647,159.2520235918967,360500
3648,159.2975571075723,360589
3649,159.3430906232479,360678
3650,159.3886241389235,360767
3651,159.4341576545991,360856
3652,159.4812747862747,360945
3653,159.5283919179503,361034
3654,159.5755090496259,361123
3655,159.6226261813015,361212
3656,159.66974331297712,361301
3657,159.71686044465272,361390
3658,159.76397757632833,361479
3659,159.81109470800394,361568
3660,159.85821183967954,361657
3661,159.90532897135515,361746
3662,159.95244610303075,361835
3663,159.99956323470636,361924
3664,160.04668036638196,362013
3665,160.09319941876868,362101
3666,160.1397184711554,362189
3667,160.1862375235421,362277
3668,160.23275657592882,362365
3669,160.27927562831553,362453
3670,160.32579468070224,362541
3671,160.37231373308896,362629
3672,160.41883278547567,362717
3673,160.46535183786239,362805
3674,160.5118708902491,362893
3675,160.5583899426358,362981
3676,160.60490899502253,363069
3677,160.65142804740924,363157
3678,160.69794709979595,363245
3679,160.74446615218267,363333
3680,160.79098520456938,363421
3681,160.8375042569561,363509
3682,160.8840233093428,363597
3683,160.93054236172952,363685
3684,160.97706141411624,363773
3685,161.02358046650295,363861
3686,161.0695062388897,363948
3687,161.11543201127643,364035
3688,161.16135778366316,364122
3689,161.2072835560499,364209
3690,161.25320932843664,364296
3691,161.29913510082338,364383
3692,161.34506087321012,364470
3693,161.39098664559685,364557
3694,161.4369124179836,364644
3695,161.48283819037033,364731
3696,161.52876396275707,364818
3697,161.5746897351438,364905
3698,161.62061550753054,364992
3699,161.66654127991728,365079
3700,161.71246705230402,365166
3701,161.75805093669075,365252
3702,161.80363482107748,365338
3703,161.8492187054642,365424
3704,161.89480258985094,365510
3705,161.94038647423767,365596
3706,161.9859703586244,365682
3707,162.03155424301113,365768
3708,162.07713812739786,365854
3709,162.1227220117846,365940
3710,162.16830589617132,366026
3711,162.21388978055805,366112
3712,162.25947366494478,366198
3713,162.3050575493315,366284
3714,162.35064143371824,366370
3715,162.39622531810497,366456
3716,162.4434634744917,366542
3717,162.49057670287843,366627
3718,162.53768993126516,366712
3719,162.60915327738118,366797
3720,162.68207122616386,366882
3721,162.756177235391,366967
3722,162.81040867133905,367052
3723,162.85752189972578,367137
3724,162.90463512811252,367222
3725,162.95174835649925,367307
3726,162.998861584886,367392
3727,163.04597481327272,367477
3728,163.09308804165946,367562
3729,163.1402012700462,367647
3730,163.18731449843293,367732
3731,163.23442772681966,367817
3732,163.2815409552064,367902
3733,163.32865418359313,367987
3734,163.37557912397986,368071
3735,163.4225040643666,368155
3736,163.46942900475332,368239
3737,163.51635394514005,368323
3738,163.56327888552678,368407
3739,163.61020382591352,368491
3740,163.65712876630025,368575
3741,163.70405370668698,368659
3742,163.7509786470737,368743
3743,163.79790358746044,368827
3744,163.84482852784717,368911
3745,163.8917534682339,368995
3746,163.93867840862063,369079
3747,163.98511118900737,369162
3748,164.0557206471234,369245
3749,164.12734541190608,369327
3750,164.2001582371332,369409
3751,164.2716169752492,369492
3752,164.3436212493652,369575
3753,164.41665118321455,369658
3754,164.47007780155107,369741
3755,164.5165105819378,369824
3756,164.56294336232455,369907
3757,164.60937614271128,369990
3758,164.65580892309802,370073
3759,164.70224170348476,370156
3760,164.7486744838715,370239
3761,164.79510726425823,370322
3762,164.84154004464497,370405
3763,164.8876110970317,370487
3764,164.95778125914774,370569
3765,165.02888544793043,370650
3766,165.10117769715757,370731
3767,165.1742741952736,370813
3768,165.24589896005628,370895
3769,165.31788189862135,370977
3770,165.3639529510081,371059
3771,165.41002400339482,371141
3772,165.45609505578156,371223
3773,165.5262652178976,371305
3774,165.5973694066803,371386
3775,165.6674888167963,371467
3776,165.7371712989123,371547
3777,165.8083163730283,371627
3778,165.87752657781098,371707
3779,165.947162083927,371786
3780,166.01775400604302,371864
3781,166.08667481745428,371942
3782,166.15674598223697,372020
3783,166.22767485978156,372097
3784,166.29887964589759,372174
3785,166.36850026988026,372250
3786,166.43684737066295,372327
3787,166.50560518077896,372403
3788,166.57527915089497,372478
3789,166.64348074767764,372553
3790,166.712457228727,372628
3791,166.780388126843,372703
3792,166.8482856916257,372777
3793,166.9167521737417,372850
3794,166.9842507945244,372923
3795,167.05233025157375,372996
3796,167.11911314968978,373069
3797,167.1864057438058,373141
3798,167.25475888192182,373212
3799,167.32355184937117,373283
3800,167.39136357735384,373354
3801,167.45752149413653,373425
3802,167.52447258425255,373495
3803,167.59004460236858,373565
3804,167.6552427324846,373634
3805,167.72002616393394,373704
3806,167.7851262887166,373773
3807,167.84917241883264,373842
3808,167.9134786876153,373910
3809,167.9773366577313,373978
3810,168.04135629184734,374046
3811,168.10495402729669,374114
3812,168.16907213607936,374181
3813,168.2319201861954,374248
3814,168.29613630031142,374315
3815,168.35907011042744,374382
3816,168.4233176592101,374448
3817,168.48827905942136,374514
3818,168.5497087735374,374580
3819,168.61201773032008,374646
3820,168.6735981964361,374713
3821,168.73628547855213,374780
3822,168.79830780066814,374846
3823,168.85979610678416,374913
3824,168.92277510090017,374981
3825,168.9855852630162,375049
3826,169.0478614091322,375118
3827,169.1113037632482,375187
3828,169.1727025973642,375255
3829,169.23329336748023,375323
3830,169.29437616959623,375392
3831,169.35577500371224,375460
3832,169.4166660511616,375528
3833,169.47735499727762,375596
3834,169.5390404660603,375664
3835,169.60019174817631,375732
3836,169.65939141429234,375800
3837,169.71874327240837,375868
3838,169.77912275719106,375936
3839,169.83877617264042,376004
3840,169.89793859075644,376072
